epoch,bbox_reshaped_binary_io_u,label_reshaped_binary_accuracy,loss,val_bbox_reshaped_binary_io_u,val_label_reshaped_binary_accuracy,val_loss
0,0.396930992603302,0.8275186419487,0.41873010993003845,0.2609912157058716,0.9500486850738525,0.17203618586063385
1,0.2240476757287979,0.9429352879524231,0.16355691850185394,0.20205596089363098,0.9622641801834106,0.10530596226453781
2,0.19936762750148773,0.958203136920929,0.11793641746044159,0.20089907944202423,0.9686644673347473,0.08448213338851929
3,0.19307437539100647,0.965660572052002,0.09826386719942093,0.1943923532962799,0.9772291779518127,0.07085467129945755
4,0.19133330881595612,0.9707265496253967,0.08490516990423203,0.18969249725341797,0.9818757176399231,0.0670141726732254
5,0.1903027445077896,0.9732807874679565,0.07868495583534241,0.18986275792121887,0.9801027178764343,0.059581026434898376
6,0.1898006796836853,0.9763679504394531,0.0708431750535965,0.19198216497898102,0.985377311706543,0.055986188352108
0,0.7453305125236511,0.24111826717853546,0.8169767260551453,0.4156478941440582,0.4346201717853546,0.1595815122127533,0.9513298869132996,0.15320554375648499
1,0.4396516680717468,0.14149901270866394,0.9415034651756287,0.16436710953712463,0.41112005710601807,0.12691466510295868,0.9544147849082947,0.11165262758731842
2,0.4011976420879364,0.115129254758358,0.9568032622337341,0.12248559296131134,0.3767150640487671,0.10569525510072708,0.9752078652381897,0.08554113656282425
3,0.38714152574539185,0.10023436695337296,0.9645002484321594,0.09977894276380539,0.37390217185020447,0.09838566184043884,0.9738453030586243,0.07151015847921371
4,0.38360652327537537,0.09545641392469406,0.9687551856040955,0.08868463337421417,0.3865097463130951,0.09439957141876221,0.9799224734306335,0.06297567486763
5,0.3821135461330414,0.09206633269786835,0.9723597764968872,0.0790562778711319,0.3825041651725769,0.09112509340047836,0.9767439961433411,0.062252599745988846
6,0.38082632422447205,0.08887945860624313,0.9753620028495789,0.07144639641046524,0.3733688294887543,0.08799430727958679,0.985713005065918,0.055776894092559814
7,0.3801406919956207,0.08631977438926697,0.9772348403930664,0.067254938185215,0.37273284792900085,0.08605074882507324,0.9819809198379517,0.053957827389240265
8,0.38030949234962463,0.08453096449375153,0.9791598916053772,0.06276403367519379,0.3734201192855835,0.0851583406329155,0.9863599538803101,0.04919944331049919
9,0.3805968761444092,0.08316945284605026,0.9810888171195984,0.05790312588214874,0.37059012055397034,0.08438843488693237,0.9865904450416565,0.04448552802205086
10,0.380825936794281,0.08164214342832565,0.9822869300842285,0.054987747222185135,0.36342018842697144,0.08227142691612244,0.989109456539154,0.043388135731220245
11,0.3803635239601135,0.07962709665298462,0.9833768010139465,0.05176086723804474,0.37763404846191406,0.08085016161203384,0.9864531755447388,0.04123413935303688
12,0.38061243295669556,0.07830511033535004,0.9837303161621094,0.05037132650613785,0.3735243082046509,0.07882878929376602,0.9857069849967957,0.040692754089832306
13,0.3805124759674072,0.07694235444068909,0.9849947690963745,0.04704917594790459,0.3662097752094269,0.07885181903839111,0.9846495389938354,0.04222568869590759
14,0.3807314336299896,0.0759059339761734,0.985357403755188,0.04611819237470627,0.3692746162414551,0.07784342020750046,0.9864596724510193,0.04929148033261299
15,0.38061943650245667,0.07512599974870682,0.9856375455856323,0.045123983174562454,0.3733905851840973,0.07702779024839401,0.9873551726341248,0.03870793804526329
16,0.38078197836875916,0.07448729872703552,0.9865005612373352,0.04235262796282768,0.36852824687957764,0.07627386599779129,0.9910314679145813,0.034170206636190414
17,0.38032427430152893,0.07357713580131531,0.9872843027114868,0.04158357158303261,0.3765657842159271,0.07486902177333832,0.9898991584777832,0.036762747913599014
18,0.3804284930229187,0.07307101041078568,0.9875017404556274,0.04051085561513901,0.3686339557170868,0.07488509267568588,0.9882199168205261,0.03866511583328247
19,0.38007381558418274,0.0723055899143219,0.988810658454895,0.03705305978655815,0.3700520992279053,0.0743463858962059,0.9912180304527283,0.03310099616646767
